Calif promedio iglesias|Calif promedio resorts|Calif promedio playas|Calif promedio parques|Calif promedio teatros|Calif promedio museos|Calif promedio centros_comerciales|Calif promedio zoologicos|Calif promedio restaurantes|Calif promedio bares_pubs|Calif promedio servicios_locales|Calif promedio pizzerias_hamburgueserias|Calif promedio hoteles_alojamientos|Calif promedio juguerias|Calif promedio galerias_arte|Calif promedio discotecas|Calif promedio piscinas|Calif promedio gimnasios|Calif promedio panaderias|Calif promedio belleza_spas|Calif promedio cafeterias|Calif promedio miradores|Calif promedio monumentos|Calif promedio jardines|provincia|canton|parroquia|nombre|lat|lon|score
0.5404001590178495|2.482413887807095|3.534832623674765|3.9199922099739686|3.0551626008144526|4.321662706404067|3.349214302944312|2.411946278946335|3.630498290077843|2.979554728473672|1.3707910921397912|1.9796679537821174|1.451845794313288|0.8646384372044338|2.018769321887366|1.0157586179362483|0.2614770734860872|0.04855833365811846|1.2361373991216533|1.4937004276501926|1.1099694518929661|1.4200492770429625|0.6307633860307447|0.8485183816918355|ESMERALDAS|QUININDE|CUBE|CAVERNAS EL COLORADO|0.43098088490133835|-79.64654044877135|1.9156801139988398
1.9755802862083236|1.9959077582502454|4.4361566127341|2.193389242948505|2.799138738909221|2.173708260087997|3.4454281776056366|2.935461146935422|3.3891833002040044|3.4561062687146697|3.5317618561664528|1.402617784795959|1.600109731685479|2.3115360216500913|2.3810522249833856|0.9185026761518218|1.7275510324044128|1.1636120625790471|0.8093455174196111|0.6371790273931304|0.5289642605850047|0.5090439392287653|1.935395018840999|1.907170081379543|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES|Balneario CASCALES 2|0.0806217309772925|-77.25643915971673|2.0901625428275765
2.0571175961253982|1.1510157040943585|3.094571541296486|2.427944642949309|2.6000211762172136|3.3292688137088144|4.587804269190032|2.7120003440782843|3.2355153286745977|3.9397845536790554|3.304493276274996|0.6391948672546499|2.2799969560418445|1.4352326509636573|2.35873992801085|1.0140552835172079|0.0|0.29006948996861787|0.0|0.7809806033020359|1.1010491049859357|2.7407342356904136|3.2382912893167353|1.2952664565472427|CHIMBORAZO|PALLATANGA|PALLATANGA|Zona PALLATANGA 375|-2.0352734201900873|-78.90935137719319|2.0672145046619885
2.023023864168419|2.6379521700510833|3.3514292874819245|2.785250091022672|3.2976946098933486|2.762151331113117|4.565096950613629|2.045746796444958|3.3938566652964632|2.932344799384038|2.9274022722628588|2.317043113285439|1.1331122959163489|2.385651801716776|2.538842378286238|2.4106344949918777|1.4864625756197274|2.2595422125428946|1.328256156017907|1.8093869400740479|1.157569069744973|3.3806258791252466|1.8815944060645764|0.7494857447721716|BOLÍVAR|CHIMBO|MAGDALENA (CHAPACOTO)|SANTUARIO DEL GUAYCO|-1.6731588650591152|-79.05822646264136|2.398339829412114
0.4136461462004656|1.3895126285355541|2.1905024398583075|3.487232100176585|2.2736049694093174|4.336438713499232|4.036648345969957|3.176156306399097|3.5926515671956403|1.5644708766875455|2.055793631148664|1.341861397329323|2.936874918351205|3.1389910399555223|1.5047380935392618|0.979656075867765|0.7689506843243227|0.7069245995962101|0.25685384329234506|1.4958124100405796|0.7956352140054007|0.849679457144052|1.2304025616617906|1.444248322147668|MORONA SANTIAGO|TIWINTZA|SAN JOSE DE MORONA|RÍO MORONA-TRAMO TIWINTZA|-2.931761020917261|-77.72790476918422|1.9153035975973254
1.3891419279522275|2.886577251571004|3.3486944723094068|2.134088759069471|3.44769750351346|3.9407355957985373|4.28138862867151|3.3479388859627237|3.58861467078404|3.4714456958747606|2.526228150467642|0.8889482853745301|1.7931999822532128|1.8025500142071713|0.5852315138727695|0.21649329327216293|0.1877316054568322|0.0|0.6686723506524368|0.3258517029496645|1.544153335507791|1.9913864245227084|2.284404622645368|2.9224209919800033|PICHINCHA|RUMIÑAHUI|SAN RAFAEL|Plaza RUMIÑAHUI 720|-0.31027327236966434|-78.45425383216707|2.0655664860278935
2.3175379275571832|2.2290694950404717|1.9752141050747132|3.2134431795841167|3.344666968855399|4.315193232985452|3.3267601531423803|2.0486657551306635|4.09508968193299|3.552709215575425|1.4568778460709215|1.9587830656590932|2.7050762423150947|1.3284884545471451|2.479009694679967|0.3739564009842512|1.723396902104934|0.0|0.8773007618379044|0.23640299383047758|1.5266179325866127|3.532766697237619|3.600501412427409|1.9832902842451305|GALÁPAGOS|SANTA CRUZ|SANTA ROSA|Mirador SANTA CRUZ 127|-0.6313790445805891|-90.38200669416831|2.258367433475223
1.601304013103035|3.964141471919576|3.70655740663258|4.087531374368272|3.3675189917080526|3.9497451578239624|3.0442888766964957|2.221858425018057|3.9415646237061988|2.669682887377138|1.5585581694825832|0.5125641971860551|0.30267221396913113|0.0|0.33243336483920727|2.281422213940719|1.1301786143618102|1.2383672104757983|0.0|1.5562380374128821|1.1634865349544201|3.7833974358618523|1.53845398250766|0.0|CAÑAR|SUSCAL|SUSCAL|Zona SUSCAL 787|-2.44416362192599|-79.04935648086865|1.997998550139395
1.5623190384736956|3.8683775892877943|2.1955280370296033|2.1572364137610105|3.048142771222418|3.419759359350514|2.139379231990131|2.128960583675496|2.8274438021115125|2.323718698271256|0.9540328701926684|2.1731948059528596|2.6079150971139446|1.117933876637756|1.6673469068415296|1.4778547988991853|1.238440872818777|0.7171932868833893|1.3040968632071526|1.572742986827391|0.8743682429889764|0.8692088651788393|1.0924035891165391|1.132395594538014|TUNGURAHUA|PATATE|PATATE|Monumento PATATE 413|-1.2945949296120207|-78.48496747406472|1.8529164242654357
2.983455630099502|3.0266938481328434|3.333471048990213|2.5189919536430163|2.2800253503478918|2.7968613170398595|1.9694922588919714|1.8288498390108174|2.9862558297501125|3.1147051750183854|2.2774069066058567|1.6451743577390239|2.1685483248763995|1.5471935926874902|1.4258232041142138|1.3914101788889015|1.2293066593133941|1.4451844913500667|0.6207822981302261|1.0451562000204024|1.2866338453184667|2.99358641342177|2.264731103415862|2.021035395028011|EL ORO|PASAJE|CASACAY|Parque PASAJE 71|-3.3235168997077165|-79.7197486053848|2.091698967576446
1.1042460971724408|1.495799455617763|3.8553090767101423|4.295993318315935|3.573535369175704|4.060373772123006|2.8739428087285592|3.074830474095074|3.6073237695522504|4.354190137142886|3.276349703963924|2.139096607369188|1.6947177058522669|0.11877721896948934|0.8949802832337181|0.8787137749254254|0.9121471818903826|0.0|0.7591753113041271|0.0|0.49835798900053174|3.2371759599523013|1.8728038849978716|0.7416650896702423|ORELLANA|ORELLANA|TARACOA (NUEVA ESPERANZA: YUCA)|LAGUNA TARACOA|-0.46842090704055767|-76.76146280118982|2.054979374573468
1.162476201896377|2.0893520447506564|3.460545661487013|3.4930387481040017|3.163839697550443|3.6526279724733026|3.8880940355990288|2.629980789467111|4.101063868355254|3.9707683139223495|3.4589333362642365|0.8304544561660021|0.0|1.8330195384503702|2.6005693281977824|1.6096944376032662|1.1100197326551648|0.2622618791882603|0.5830122956613225|0.7285505684474124|1.4844726502722625|1.2590873274837509|1.1423091031012649|1.7992796942679994|COTOPAXI|SALCEDO|ANTONIO JOSE HOLGUIN (SANTA LUCIA)|Zona SALCEDO 156|-1.0884576622216176|-78.60091210941168|2.0963938200568593
1.9059815306144063|3.6022856086446007|2.8129079157189367|2.588910467478249|2.0473535797393856|3.029249216743774|3.8454374202199375|3.1160309415288197|2.961810519139554|2.8836053129579575|2.2692321306107344|0.7866206700164491|2.0248306925550277|3.374545740222731|3.3186937226816933|2.0617327703053747|1.393300469855271|1.1926568767907575|0.9721126300317182|0.8123454362880141|1.8502007183330842|1.5909713167465644|1.687784927284341|2.4066233621293347|LOS RÍOS|MOCACHE|MOCACHE|Playa MOCACHE 672|-1.1849915543772074|-79.51046058667401|2.27230099902653
0.09977021313353074|1.1655786836645006|2.247956896784055|1.9638589580341343|3.0972984421741834|3.507809841448444|5.0|4.048589946842463|3.5302402513635176|3.4992202444454574|2.379817024571964|2.938343125875292|3.2052684819193558|4.956189514459755|3.825891417413965|0.7824822717252313|0.9293017057915961|0.567863318636014|0.7623579630491372|0.0|0.0|0.0|0.5433189102572562|1.0549187167615572|MANABI|ROCAFUERTE|ROCAFUERTE|RODEO MONTUBIO EL HORCON CANTÓN ROCAFUERTE|-0.9192651449135597|-80.46531399404137|2.0877531636813087
0.9838040548229134|1.895415777141511|2.1671916224889887|1.4429290781535853|1.9019956419391777|2.1256036299253447|4.061817555436067|2.185321190263382|4.028098298490679|3.082342248987924|3.891979462123665|2.335185501974831|3.140045405857458|3.0470341852169995|3.235519627497089|0.9752213288357936|0.06193885680174327|0.8942010815367607|0.49123932903066037|0.383845601975891|1.5680943242833418|2.0700716852397423|2.2817416092665077|1.2306837526709935|EL ORO|PASAJE|UZHCURRUMI|Monumento PASAJE 871|-3.3419414334511486|-79.58241391664092|2.061721702081711
1.3320528106881868|0.4526152969843731|1.3421545893731064|1.6892754911827967|2.473203760573848|4.248074249343335|3.099153940641519|2.580730959163235|2.3622310929869155|2.1555795634289767|2.5766807404255854|2.6503558178867612|2.32293987972527|1.5742549300104371|0.0|0.7978046086977589|1.1782939352605828|1.5463452098790165|1.3064761627439418|0.0|0.512885487209505|0.0|2.6125111191012573|2.4731302431967244|ESMERALDAS|ESMERALDAS|ESMERALDAS|Terminal ESMERALDAS 68|0.964217352721854|-79.6542244325082|1.7202812453542968
2.7861521385049737|2.374873793745419|1.9347132068489177|1.2060814625770173|2.2401535711221063|2.905232713502268|5.0|2.7355700601140156|3.100336488099534|2.521476600532918|2.641060751207126|2.251928935082217|2.3258873693506983|4.429222315024498|2.853472102266108|1.0855653604110356|2.097001510505743|1.0092428856212456|1.7235060053582782|0.22969048423825433|1.4144014626755261|2.67200528261086|2.069183154988404|2.5438210457493655|PICHINCHA|PEDRO MONCAYO|TOCACHI|Laguna PEDRO MONCAYO 716|0.05479769127198329|-78.30455575469841|2.339607445839022
1.322918173294721|0.0|0.0|2.0129538906398055|1.598789540827009|2.4422620192333624|3.9038195081052174|3.104524733497765|4.878142915492887|3.7642308363447317|2.9274095429314873|1.5407349661076535|1.7210467377435863|3.0375063787684584|3.8126168619173395|1.8279117028896747|2.0888934540137236|1.5561687817204606|0.6005154113217557|1.0687624694801028|0.42647170170304327|2.371119058416427|2.1972790108852447|1.3327242168179343|BOLÍVAR|ECHEANDÍA|ECHEANDÍA|TRAPICHE JESÚS DEL GRAN PODER|-1.4876828864836233|-79.18850946020213|2.06403341300635
1.1376572519218227|1.5888851021800174|2.526774155408839|3.672160896595228|3.8056616445445473|2.7334934675645353|2.714723494746224|2.1490784584683684|3.0625122161447202|2.9659394166018815|1.8094306861133491|1.1723710155926375|1.8956587994584606|3.724118064047018|1.9284713668115048|1.7114793399569468|1.1372393984953655|1.0565571975074337|0.8763221419896776|0.4325163632703689|0.7232971964863364|1.8811303247401123|0.0|0.916623215771813|NAPO|ARCHIDONA|SAN PABLO DE USHPAYACU|Iglesia ARCHIDONA 598|-0.9446273079656264|-77.75788548362802|1.90092088393405
1.1615743916572243|1.4345842655362957|1.5179496346887398|2.7692901761580155|2.4143333135647773|1.9014161150993063|4.9676947052888805|3.0175346827443614|5.0|3.7401700194774135|1.8837996552337437|1.6997824813235298|3.4384322390218305|4.217700701907999|4.537970527735899|0.9032756426504975|0.6489263403175025|0.8938865409509748|0.9591507222650466|1.2680893529785708|1.2018985875141601|0.5503193565512345|0.16954765661469406|0.46072904875665965|ESMERALDAS|SAN LORENZO|ALTO TAMBO (CAB EN GUADUAL)|Cascada SAN LORENZO 68|0.8928284685673231|-78.52058365514999|2.11491900658489
0.0|2.0834977122741254|1.665376326419137|1.642244315163945|2.0024459980760723|3.3859760200616282|4.8430612155560215|4.214519707226507|4.422743281479014|4.5526546381588195|2.400101198166807|3.0720450213921833|1.873731042128135|2.6539142403518747|2.762983805827169|0.9843031957691809|1.1223679692697635|0.15451135283806972|2.3581284421127826|2.080010773637689|1.1415772756230134|0.5403845115946737|0.0|0.0|ZAMORA CHINCHIPE|EL PANGUI|EL GUISME|Jardín EL PANGUI 429|-3.571613267416883|-78.55779164900271|2.081524085130275
1.9422065930232526|2.780898058241963|2.468870002082525|2.7915336655676573|2.4321424979407196|3.173259942426549|4.10809583699499|3.6893789879764247|3.5211604305386848|3.9065578000584527|3.53178526664657|1.7188319747688934|0.21002220071493705|1.6458171113606|0.7669388305373139|0.8670782812343958|1.0533865358459769|1.2145980847800202|0.0|0.9292283234037074|0.9167580881721613|2.5993243183007246|2.2791830905637|1.7550503685803096|GUAYAS|BALAO|BALAO|PARQUE ACUÁTICO BALAO|-2.915865034303466|-79.81874382930187|2.095921095406689
0.678289145779498|3.537104405191423|3.0129783268071177|3.1241118530958283|4.158633143707816|3.8719657035837187|2.8826088159413716|1.7878118140383976|2.0769050916263314|2.137586312543835|3.703550808166594|2.6902208808605246|1.6389833484512573|2.213663662827808|3.038611624565607|0.7274601113470651|0.693371318731874|1.1398258117710696|1.635084974069968|0.0|1.1425784562240475|3.0656998099441792|1.3435640807061597|1.2674242372174274|COTOPAXI|SIGCHOS|SIGCHOS|Plaza SIGCHOS 28|-0.6379850523370069|-78.89308080212437|2.148668072383288
2.2272245261577037|2.593229017239105|2.8587446488072046|2.750171885858805|2.7394587586139982|2.9596340452423973|3.429432601648069|3.5880547554259867|2.8778917316722628|2.612505346437325|2.527501657111238|1.2441815721691492|2.04087284942455|1.499448965740654|2.2273487802281|1.6285683782956477|2.2449660563756897|1.1444861302324905|0.6269871095351837|0.624402860492604|1.1853908680335816|1.2714400993552228|1.7623916523123642|2.1109001508747607|COTOPAXI|SIGCHOS|SIGCHOS|Terminal SIGCHOS 213|-0.6375458926850232|-78.88817428243183|2.1156347686368373
1.8213943970905642|2.215551208995442|2.6156636960176134|2.7545196615981458|3.282897572656892|3.419779845772354|3.223888307161441|3.3039632184696965|3.0024443307559863|3.46004323106988|2.2571514325908346|1.2408621007223504|1.7533844441687714|2.783451026729365|3.088943987459628|1.4957155298942242|0.30203551814348084|0.8907647097618214|0.24325363548078593|0.20744815026104924|1.2135025444209866|1.8541448023485159|4.00628755348036|2.8893005914680145|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES|Monumento CASCALES 400|0.068318149819341|-77.24958551920463|2.221932979021592
0.9993803468838732|2.7999987424860935|4.0790044602538655|2.416473771083368|2.490700685877353|2.8699116458376115|3.06676358340045|2.293154952260278|4.760228208678022|4.000497022334513|2.8214920379290565|0.9780457599037322|1.7084940285237435|2.2133019062184642|2.4596322700089135|1.247158975395967|0.13372797630227296|0.9091619369430057|2.644012163253418|0.25327719686397|1.4481027255241756|1.1972950110353078|1.2594635599516621|1.5723774690045855|MANABI|PORTOVIEJO|12 DE MARZO|JARDÍN BOTÁNICO UNIVERSIDAD TÉCNICA DE MANABÍ|-1.0355877434148986|-80.4638545925028|2.109235684831404
1.0302026803696336|3.8958430868764875|3.4054951101482316|2.3385114361776225|2.053582460555757|1.7011062751312036|2.4582418945854134|2.1928417050604327|3.2735613348388752|3.225159511861352|2.3085770119894624|2.000703766014034|2.009530990636522|0.20755419307940803|2.236678592270676|0.3402372242887415|0.23952455118266824|0.8860326497702233|0.7814358452174743|2.105982155140994|1.0500473884254473|2.7452187022441743|1.8433595670987881|1.4150775706330279|TUNGURAHUA|PELILEO|PELILEO|Monumento PELILEO 158|-1.3285883740540243|-78.55281739918874|1.9060210709831942
1.1841756445289395|1.6783254953600575|3.613875030520605|2.326239410611251|3.420579415984065|3.755884716314036|2.453078722964597|2.405940127260917|3.6960662084209233|3.9312172960077496|1.5188254252168203|1.6974686994440247|1.3848185283508996|1.9582897073573466|3.2007328788515554|1.0530805670652887|0.0|0.4242532310515764|0.00906745294916489|0.4773105864609273|1.4812525784394799|1.4382224893777753|0.47030675004087064|1.337176264696916|GALÁPAGOS|ISABELA|PUERTO VILLAMIL|Parque ISABELA 184|-0.9643374428344919|-90.96763502419995|1.871507801136491
1.6781121773490844|1.7545828364844887|2.9872589943807246|2.6004105574274035|3.113236755381107|3.7007380090825968|4.562092602903166|2.1643511680297687|2.8592309208062954|1.472658143000091|2.1566736844670533|2.045934943552587|2.1805001836943307|3.021282044116427|2.9883458107644914|0.0|0.8372848421696957|0.03539064742756348|2.3687743368670224|1.0279382787754632|0.0|1.0701122134296615|1.368371075566969|0.20151941971525789|COTOPAXI|SALCEDO|ANTONIO JOSE HOLGUIN (SANTA LUCIA)|Jardín SALCEDO 617|-1.1077559410354685|-78.60319780182736|1.9247833185579684
2.089878511004362|3.162025543433284|2.0591843804320478|3.5441082681406835|2.966436617471802|2.3815980186618373|2.0497538311997143|3.6420613072093073|3.9153124668650627|4.2728163574280575|2.7774814455801984|1.7114953364271728|1.5522560172045603|1.6472471718133037|0.5451856634221646|1.09780111918063|1.2924763219970072|0.33143472400551544|0.41641620192015216|0.20309643247992837|1.334898190383909|2.1767470594962197|0.3663476732488078|2.1413614411801714|BOLÍVAR|CHIMBO|MAGDALENA (CHAPACOTO)|Monumento CHIMBO 596|-1.6619187145942667|-79.06227063165444|1.98655917084108
0.5766897425827247|2.041090729303772|2.470566323856008|3.6869836230931865|2.7526063259324016|3.0490244263425264|3.684843937293664|2.7740518835245833|4.667762052214485|2.9384454790320707|1.3433105151609057|0.8519718250981241|1.0601006231658252|1.2936919090125167|3.216346918825609|1.7032225631612685|1.2359508037796305|1.1769265810415597|0.6337522205490065|1.3337503358103702|1.4659890231953945|1.2668852294255561|0.8981226127442874|1.830550237328851|ESMERALDAS|ESMERALDAS|LUIS TELLO (LAS PALMAS)|Parque ESMERALDAS 173|0.9846728494148853|-79.65083101344737|1.998026496728097
2.025801568117233|2.714299427937102|2.0659926349766264|2.5388663984093283|2.0575785711583285|2.3290171468729324|2.6905601467644655|2.7198555132948523|3.6311479282099812|1.9547007395547973|3.7190494729297088|2.593397355555055|3.6267197293586833|3.570871731405851|3.794568882846403|2.6351141687413193|1.1026794143690322|0.35899483450536207|1.1679600968895127|1.2843785446448628|0.7084879255400724|2.652206159217333|1.3696116850829434|0.8967550245251836|CAÑAR|SUSCAL|SUSCAL|Zona SUSCAL 974|-2.451389680070493|-79.06225970769457|2.2586922958711244
1.0132955182029013|1.1234495842319614|1.6874324704611763|2.520384324951023|1.6894886507275026|3.369296536799297|2.1475782877483462|3.205697653727806|4.375603698684598|3.840735201775376|3.4894661464617314|1.9434298692449128|2.371937554212855|0.4908406204435698|2.3307253965122516|2.239645359027933|1.7267072512592971|1.1354113150263028|0.06737569340109906|1.278703034557875|1.2014353618108056|1.8593255687730244|2.618819750605141|0.3246890747866844|SANTA ELENA|LA LIBERTAD|LA LIBERTAD|Plaza LA LIBERTAD 211|-2.2264599734494745|-80.91115394059459|2.002144746809728
0.9509078754846896|2.696659006786967|2.9476143472459757|4.049322871991474|4.143487248819927|3.6640508369060862|4.14500594638154|4.678068694933103|4.299130008786612|5.0|3.7041342067638716|2.1711946292527724|2.144654194844744|2.3878323993616535|1.190070625742939|1.5790535948226485|0.5905787337287338|0.0|0.0|0.12754764531461893|0.35110599295784195|2.37872879755751|0.9902715253586449|0.35585954002865994|BOLÍVAR|CHIMBO|MAGDALENA (CHAPACOTO)|Monumento CHIMBO 676|-1.6654101168790207|-79.06044532395225|2.2727199467946253
1.6736711234073234|2.044057519999014|3.711994523393452|3.8697741830712635|2.9274230640492114|2.8526647677953685|1.9094806194166591|0.6832016448308864|2.466823311357876|2.0477732270336864|2.345754745805311|2.1053246399326406|1.9417175452124753|0.6171311288344374|2.0201179196448957|1.2831447108570624|0.6630957243929692|0.7836589636433688|1.9517509021904362|2.3104190570879175|1.467855896992802|3.648551472426469|2.1946430029686304|1.133582347852163|ESMERALDAS|ELOY ALFARO|BORBON|"COCADAS DE LA COMUNIDAD ""EL CAPRICHO""(ORCOPAC)"|1.1016007066838711|-78.97579595302285|2.0272338350915136
1.1882520452433656|2.7290766847904884|2.4494644830033385|2.966696060595005|4.062545058459172|2.538646629894568|2.7604795412456085|0.7942817886474671|1.910575381147703|1.800683682027314|1.7776170323442448|2.9311535509118567|2.7374031135398407|2.9363926774776195|4.270313054860782|0.898738873277414|1.2767894200183088|1.6412058804867244|1.2134907020291616|2.0959001772471866|1.3868986368170677|1.0232069155982086|1.219132967181417|1.439487897991676|IMBABURA|IBARRA|SAGRARIO|Balneario IBARRA 8|0.35334234223147715|-78.11177966487439|2.0853513439514813
1.318024100499684|3.7851517167004425|4.4285930071567545|2.5159562621791696|2.3757979139770726|2.3660836479491194|3.576928813416507|2.6213486072139083|3.484800681619586|2.8237493470664803|3.292338292118348|2.7642598302189825|1.2946119948974213|1.932084790847742|0.6364919299235539|2.495318339368901|1.9232066165981065|1.325795155000515|1.2472574258771196|0.591377570863838|0.880662966417125|1.8139528011343597|0.8868524846391863|1.5607495227011214|GUAYAS|PLAYAS|GENERAL VILLAMIL (PLAYAS)|Balneario PLAYAS 596|-2.6272969223786142|-80.40989922482225|2.1642247424327103
1.7341030303677643|3.5486632640890705|1.900663242242591|2.97769686565815|2.7137941244003247|3.2293476500909906|2.521208159331751|2.891211976074763|2.613236327236686|1.721823543939879|3.3607870532793203|2.73932446757376|1.2254271332534064|1.2646827188555299|1.1485880599769756|2.6746563741252762|0.9828224175319338|1.0021526352975065|1.7830398833997632|1.3176997778262258|1.1396332903103235|2.1857660522600812|2.622279394930038|1.0061913154661748|CAÑAR|EL TAMBO|EL TAMBO|Balneario EL TAMBO 118|-2.5059414530749122|-78.91729123139986|2.096033281563262
0.8126206567314544|1.9885613297716156|2.1861191364142347|3.5091678527636003|2.44132345435232|3.121298462043921|2.447262335957166|2.7591811441364946|4.254982226881127|3.7238067014279297|2.914482673457169|0.5329297635648669|2.3370728118935364|2.419852269577269|5.0|2.3113139714149877|1.4933618548433016|1.4489089172656584|1.4986233823622506|0.5832466669521098|1.0760075265263012|1.1706433798933165|1.5934314942969312|0.7619282231546367|ESMERALDAS|MUISNE|SAN FRANCISCO|Plaza MUISNE 831|0.6395366976224451|-80.04163059220551|2.182755259820091
1.7092039007198057|2.2127041199534414|4.003928713312003|3.274025487983168|3.4017482732581756|2.3172094203620617|2.1805061801666454|1.548063491755342|1.7653615449217184|2.3137646729872747|3.41864311712559|2.0266581864609963|1.1206181093696248|2.123038681638939|2.0714452113177955|1.9693873866585019|0.757847687362464|0.4936838922355655|0.4334180333302179|0.6130666797682298|1.5693587773269067|3.4624518490433474|2.0590111083493454|2.1701776366678684|SANTA ELENA|SANTA ELENA|MANGLARALTO|Reserva SANTA ELENA 185|-1.8478527854512812|-80.7427867066791|2.0423050900864594
1.4913659236777248|3.018986283393299|2.8226243629602146|2.835963981797882|3.302385995501704|3.2719644803689785|4.009735745403723|2.110692558249344|4.455882144472564|3.967535928890025|2.386389816343062|3.7828931247000455|2.6898920368819894|1.4641125165070346|2.6049701067370203|2.28165783893162|0.8137565863351007|0.8755410469239967|0.005315824219374488|2.7949447189299854|1.1816859938281932|2.6670040188253417|1.9537649946269218|2.2639190033649372|ZAMORA CHINCHIPE|ZAMORA|TIMBARA|COMUNIDAD SHUAR MARTÍN UJUKAM|-4.056389558626609|-78.91242832829758|2.4605410429945875
1.5633868520820589|2.1003386576738214|2.053302741849089|1.9106406096929682|3.027400022986|2.831697836093524|2.419702006595176|2.9410068363257196|2.1794742566334335|3.959807604109696|4.9556833061591234|2.1290617913744376|2.4706081182727138|2.5644841330691737|2.512404195393508|2.2236852285041415|1.9252268288488685|1.79004557429885|0.43214504437241674|1.3095336096155934|1.2074971188727752|1.8528234330515523|2.245725029050457|1.9015136107477577|TUNGURAHUA|AMBATO|HUACHI GRANDE|DESFILE NACIONAL CHACARERO Y RODEO CRIOLLO AMBATO|-1.3273113184078025|-78.67053551575137|2.2711331019030356
1.3168253132573968|1.7054042972750587|2.5760880217935|1.7140908249738367|1.4036617576840278|0.8459992314586731|1.7921602565988632|2.3105034480011644|4.510220091538214|4.204003596298448|2.502580222101617|2.01703998931278|1.1699309768086332|1.0926018403370037|4.745878584067235|3.126366127154114|1.3152658949668323|0.9037457590493663|0.8084800768396403|1.66999611202159|1.9306437676340709|2.715745408385181|1.5233611506760814|0.9257003998223224|SUCUMBÍOS|CASCALES|EL DORADO DE CASCALES|PUENTE COLGANTE TONY EL SUIZO|0.0703670629058177|-77.24676364594225|2.034428881168986
2.4280771253969413|2.407088158154725|2.24571974966304|2.010985573284803|2.523347028131516|3.0865474940477235|3.9927420684231145|2.998876790872995|3.070175276838776|2.631755863077513|1.955162504720676|2.7542799860705425|2.647202169691622|2.9770922393741857|2.790729529046655|2.137674071347501|1.5069467969522903|1.0874352400412597|0.6951099522637366|1.561225026904542|1.721726325514704|2.628456261868451|3.246100263253212|1.920964557532571|TUNGURAHUA|BAÑOS DE AGUA SANTA|BAÑOS|PAILON DEL DIABLO|-1.3947011785385326|-78.43351688076007|2.3760591688530455
1.7852610382055891|1.1236657496407199|1.4028398139327594|2.2212772242977445|3.2065375144585566|1.8147224396704744|2.851483912100161|3.7412883686888176|2.914751265842292|2.6361814690042142|3.7633291504724946|2.493140963303332|2.9947286759671754|0.9445609615236397|2.5329442182967554|1.672597353699907|1.2335817491285004|1.119459086989552|2.2255023455808316|0.7259370156830505|1.0704793254639642|2.03262616994845|2.206279180011312|1.8967924063975194|ESMERALDAS|RIOVERDE|CHUMUNDE|ENCAÑONADO EL MURCIELAGO|0.7003034348352434|-79.39460453429766|2.1087486415961587
2.0174330329054673|3.78315904882474|3.4509969465302786|3.0993494326319273|3.201811717963072|3.245165494287261|3.6997159351346047|2.4761520724253665|4.05110138145341|1.657459148144192|3.0317959231298324|2.1552676921804124|1.0799766455087243|0.5040197660122347|0.3774255054240092|2.2508698886638348|0.20111942311966913|0.0|0.5665951476895686|1.5832229747813615|1.368457030540647|3.0454923623144543|2.110161696997987|1.8070671848006903|MANABI|JAMA|JAMA|CABALGATA MONTUBIA DEL CANTÓN JAMA|-0.14569891453247777|-80.23197903856476|2.1151589771443224
1.0722854520083955|0.46404480651360536|1.840438696601449|1.3315731688705381|0.6135605727107087|3.727302113018588|3.047099895407037|2.745743774540512|4.835134884704725|3.7771191566426245|3.0193795237978027|3.1563005948223193|2.3939197949558024|1.833363175976728|1.2886982333490336|0.07081473936220739|0.8520855488879127|2.0424187442621227|1.2655640831997204|0.8781843323310103|0.4361926077092045|0.950718245958218|2.2692858174935333|1.037568934272383|PASTAZA|PASTAZA|POMONA|Terminal PASTAZA 566|-1.6342209800772898|-77.90214420232999|1.8728665373915074
1.0745311375848308|2.2770472282682714|2.2169180566207345|3.9909211208295785|3.7075402120170944|3.24838811351561|4.104422870108194|3.404761677888588|3.3236770949599235|3.5015400070171974|2.128673051928725|2.4623573214489176|1.5712001654319216|3.204944978480061|2.2331585462663206|0.741268641402076|0.7299396325242238|0.2032109956381919|2.0307200629534092|0.7510807433402481|0.46164485068217204|1.2326197293285714|0.3337531450640785|1.1881108407447654|CAÑAR|CAÑAR|JUNCAL|Terminal CAÑAR 949|-2.431748309735322|-78.86537239511829|2.088434592668487
1.3090747652126273|2.1868921495032554|1.7909262479028867|2.872005693629088|2.4390922594723543|2.6217981553434817|3.195376642470655|3.1726004479283163|4.469135541025368|4.9355934865570275|3.269203385618783|1.8382396935632386|2.7051702063595364|1.1035673787329396|0.8823168436627584|1.5813253955658861|0.2141530304238929|0.18231326075748855|0.0|0.8251451747650483|0.8133643499308648|2.339960107438258|1.5349942615613377|1.7165735906790802|SUCUMBÍOS|CASCALES|SEVILLA.|Balneario CASCALES 475|0.06035753645160648|-77.12507180465109|1.9999509195043406
